  0.1,     509,      2.56146149
  0.2,     225,      1.32176690
  0.4,     159,      0.74267546
  0.6,     103,      0.56219858
  0.8,      85,      0.49339603
  1.0,      75,      0.46677229
  1.2,      98,      0.45912270
  1.4,     239,      0.46182834
  1.6,     142,      0.47142717
  1.8,     189,      0.48968970
  2.0,     100,      0.50661256
  4.0,      71,      0.77296018
   10,     136,      1.61923243
   20,     238,      2.59792507
   40,     431,      3.30981526
   50,     402,      3.39179732
  100,     274,      3.37765253
  200,     333,      3.41967893
  300,     278,      3.38220876
  100,     274,      3.37765253
10000,     292,      3.37819076
  0.1,   25898,      2.42829474
  0.2,   14121,      1.27771564
   10,   27730,      1.57771715
   20,    3334,      2.65800665
   40,    1798,      3.27844816
   50,    1569,      3.36720585
  100,     770,      3.38219879
  200,    2154,      3.48174457
  300,    1640,      3.38518909
  100,     770,      3.38219879
10000,    2276,      3.35156478
