0.10,1.20,0.24748629,0.00003950,0.50004870,0.00005820,0.74753499,0.00009543
0.20,1.20,0.23994974,0.00002496,0.50005672,0.00004072,0.74000645,0.00005623
0.30,1.20,0.22740755,0.00002197,0.50014672,0.00003516,0.72755427,0.00005237
0.35,1.20,0.21939124,0.00002121,0.50059518,0.00003457,0.71998642,0.00005089
0.40,1.20,0.21011766,0.00002445,0.50137718,0.00005222,0.71149485,0.00007409
0.50,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.60,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.70,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.80,1.20,NaN,NaN,NaN,NaN,NaN,NaN
0.90,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.00,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.20,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.50,1.20,NaN,NaN,NaN,NaN,NaN,NaN
1.80,1.20,NaN,NaN,NaN,NaN,NaN,NaN
